id,value,feed_id,created_at,lat,lon,ele
0FCSSAP8P9PX56HGQ8TK84ZXPK,471.246399,2604535,2023-08-29 00:21:29 UTC,0.0,0.0,0.0
0FCSSB8JBTNQDCP46M9GVGHAYT,465.967407,2604535,2023-08-29 00:22:29 UTC,0.0,0.0,0.0
0FCSSBTWK9J4ASYRBTNGVXAFB3,461.170288,2604535,2023-08-29 00:23:29 UTC,0.0,0.0,0.0
0FCSSCD645G8110B55FRMY1J66,456.867798,2604535,2023-08-29 00:24:29 UTC,0.0,0.0,0.0
0FCSSCZGGQ4FPD0EPRRTJX1JJX,453.207214,2604535,2023-08-29 00:25:29 UTC,0.0,0.0,0.0
0FCSSDHSQ4RR4NRJJFD9DC7B6F,449.971710,2604535,2023-08-29 00:26:29 UTC,0.0,0.0,0.0
0FCSSE443SHG6R1MC798JBH55Z,447.064789,2604535,2023-08-29 00:27:29 UTC,0.0,0.0,0.0
0FCSSEPDCB4KEP5W8VYWHD4T33,443.267609,2604535,2023-08-29 00:28:29 UTC,0.0,0.0,0.0
0FCSSF8QRWZGEXYXFMJHHCN33W,438.373199,2604535,2023-08-29 00:29:29 UTC,0.0,0.0,0.0
0FCSSFV1DJYFAPK3PXA3DPY2SY,434.225494,2604535,2023-08-29 00:30:29 UTC,0.0,0.0,0.0
0FCSSGDBFFWVSGG692ANYH16ZZ,429.213104,2604535,2023-08-29 00:31:29 UTC,0.0,0.0,0.0
0FCSSGZN7936VJ14NZ7EFT6Z0K,425.416687,2604535,2023-08-29 00:32:29 UTC,0.0,0.0,0.0
0FCSSHHZAW151NHD2SVD1AEWWP,421.431702,2604535,2023-08-29 00:33:29 UTC,0.0,0.0,0.0
0FCSSJ48ZXMHCM5FAPMCSX7KNY,417.323395,2604535,2023-08-29 00:34:29 UTC,0.0,0.0,0.0
0FCSSJPK4T1Y2DTZTCKDJPPZKD,412.987000,2604535,2023-08-29 00:35:29 UTC,0.0,0.0,0.0
0FCSSK8WKF017JQEQKW6S19NWR,409.609009,2604535,2023-08-29 00:36:29 UTC,0.0,0.0,0.0
0FCSSKV6T741MDN33JYKCDWF79,405.156708,2604535,2023-08-29 00:37:29 UTC,0.0,0.0,0.0
0FCSSMDGC07ECA7GNG2K38188C,400.317596,2604535,2023-08-29 00:38:29 UTC,0.0,0.0,0.0
0FCSSMZTEA43QZNHBHJMQ12QJ8,395.557312,2604535,2023-08-29 00:39:29 UTC,0.0,0.0,0.0
0FCSSNJ48P92MYQH3P2E5K5XV8,391.407104,2604535,2023-08-29 00:40:29 UTC,0.0,0.0,0.0
0FCSSP4EDHP9AMM2EC83MJ2BFK,387.739899,2604535,2023-08-29 00:41:29 UTC,0.0,0.0,0.0
0FCSSPPQSQAF7FTD7EE3H0325P,382.786011,2604535,2023-08-29 00:42:29 UTC,0.0,0.0,0.0
0FCSSQ924C6RX3GDA8K8PBWX1R,378.325104,2604535,2023-08-29 00:43:29 UTC,0.0,0.0,0.0
0FCSSQVBQ20FE9ARN0JSGF32PJ,348.813690,2604535,2023-08-29 00:44:29 UTC,0.0,0.0,0.0
0FCSSRDNV4XEE4HPJHA02B8NPM,257.317993,2604535,2023-08-29 00:45:29 UTC,0.0,0.0,0.0
0FCSSRZZFJVN8WTSG1ECGHQBNF,141.872498,2604535,2023-08-29 00:46:29 UTC,0.0,0.0,0.0
0FCSSSJ9P6NYDDT36HK2NA8SRY,117.681099,2604535,2023-08-29 00:47:29 UTC,0.0,0.0,0.0
0FCSST4K656YHCS2CFE45BZCJ7,100.088898,2604535,2023-08-29 00:48:29 UTC,0.0,0.0,0.0
0FCSSTPXK47TBEKMQAGKT5PVG5,95.438599,2604535,2023-08-29 00:49:29 UTC,0.0,0.0,0.0
0FCSSV971SNSF2R5J2GQMTTV9T,88.165001,2604535,2023-08-29 00:50:29 UTC,0.0,0.0,0.0
0FCSSVVH9BYWXNS0Q11VZQQSKF,88.706200,2604535,2023-08-29 00:51:29 UTC,0.0,0.0,0.0
0FCSSWDTM30TMWE1G2A4C61ZQ7,138.246307,2604535,2023-08-29 00:52:29 UTC,0.0,0.0,0.0
0FCSSX04X65JKP7BS2JWKC9MD5,222.635803,2604535,2023-08-29 00:53:29 UTC,0.0,0.0,0.0
0FCSSXJEP4BHS95MF6GJ7G3TK0,299.224701,2604535,2023-08-29 00:54:29 UTC,0.0,0.0,0.0
0FCSSY4RW6S22ENGYA0627R8ZP,322.879791,2604535,2023-08-29 00:55:29 UTC,0.0,0.0,0.0
0FCSSYQ2AQPYFK2B5BWV6VEE14,300.513794,2604535,2023-08-29 00:56:29 UTC,0.0,0.0,0.0
0FCSSZ9CRZYWQ5NQMQBMCBX8PV,267.094604,2604535,2023-08-29 00:57:29 UTC,0.0,0.0,0.0
0FCSSZVP2EZKZDKAVJ7V4QZAD8,294.566986,2604535,2023-08-29 00:58:29 UTC,0.0,0.0,0.0
0FCST0E091GZJRSX1QM7M9TDHS,307.952087,2604535,2023-08-29 00:59:29 UTC,0.0,0.0,0.0
0FCST109SXPA0NZPAQGKB6RKEX,305.163910,2604535,2023-08-29 01:00:29 UTC,0.0,0.0,0.0
0FCST1JM4GED9WDTFD6NR7DTKX,301.289001,2604535,2023-08-29 01:01:29 UTC,0.0,0.0,0.0
0FCST24XN7Q770XHYHZEB4D71V,298.019196,2604535,2023-08-29 01:02:29 UTC,0.0,0.0,0.0
0FCST2Q7QMSED8TWX2NWEQV7KV,294.796906,2604535,2023-08-29 01:03:29 UTC,0.0,0.0,0.0
0FCST39H8H2WP067DVEFH2NHNY,290.312500,2604535,2023-08-29 01:04:29 UTC,0.0,0.0,0.0
0FCST3VVK6XSXSHV2NG7FQ5WHR,285.913788,2604535,2023-08-29 01:05:29 UTC,0.0,0.0,0.0
0FCST4E58E154G11K060NJG5BA,284.280609,2604535,2023-08-29 01:06:29 UTC,0.0,0.0,0.0
0FCST50FCDMB8Z6H0Q3SMERCMQ,280.037994,2604535,2023-08-29 01:07:29 UTC,0.0,0.0,0.0
0FCST5JS53HM8NZD0PQ3KVYM1V,276.569092,2604535,2023-08-29 01:08:29 UTC,0.0,0.0,0.0
0FCST653DET3KJZEPA1926W8DJ,274.798615,2604535,2023-08-29 01:09:29 UTC,0.0,0.0,0.0
0FCST6QCNSAQCJETTEKDKVPRZ9,270.287201,2604535,2023-08-29 01:10:29 UTC,0.0,0.0,0.0
0FCST79PZ871TFNB6WDPCF9RAG,266.324585,2604535,2023-08-29 01:11:29 UTC,0.0,0.0,0.0
0FCST7W0HH58K1PHE9Q8BS4PXE,262.920410,2604535,2023-08-29 01:12:29 UTC,0.0,0.0,0.0
0FCST8EAWX1DS7XQH97VW8BNJ1,258.302399,2604535,2023-08-29 01:13:29 UTC,0.0,0.0,0.0
0FCST90MF4JMSWJK3DWX20A0ZH,254.532898,2604535,2023-08-29 01:14:29 UTC,0.0,0.0,0.0
0FCST9JYGHVVZF8446SRJJCTTQ,250.096298,2604535,2023-08-29 01:15:29 UTC,0.0,0.0,0.0
0FCSTA581XQYP5SR1J9QHFHTE1,247.891098,2604535,2023-08-29 01:16:29 UTC,0.0,0.0,0.0
0FCSTAQJE4612Q4ZCWP0GBEBR3,243.836197,2604535,2023-08-29 01:17:29 UTC,0.0,0.0,0.0
0FCSTB9WDJY7P34X8NQB7D13QV,239.893494,2604535,2023-08-29 01:18:29 UTC,0.0,0.0,0.0
0FCSTBW65PXSK6JNENDQ5GVZ4C,237.179398,2604535,2023-08-29 01:19:29 UTC,0.0,0.0,0.0
0FCSTCEFKKJNB28FBHRMHMB6J1,234.409103,2604535,2023-08-29 01:20:29 UTC,0.0,0.0,0.0
0FCSTD0T0YZD5GQGWHJV0MKQA4,230.721298,2604535,2023-08-29 01:21:29 UTC,0.0,0.0,0.0
0FCSTDK3Q0TT6GEQF9S7FGTFT0,227.517700,2604535,2023-08-29 01:22:29 UTC,0.0,0.0,0.0
0FCSTE5EDMV0J9569RXZRBWDXK,226.281296,2604535,2023-08-29 01:23:29 UTC,0.0,0.0,0.0
0FCSTEQQ6G0W2TQB0GC9RZN90K,221.612793,2604535,2023-08-29 01:24:29 UTC,0.0,0.0,0.0
0FCSTFA1JPWH9BEX2QQ96GMJVA,218.543106,2604535,2023-08-29 01:25:29 UTC,0.0,0.0,0.0
0FCSTFWAY1N5A809M4SMXKFVPS,214.510406,2604535,2023-08-29 01:26:29 UTC,0.0,0.0,0.0
0FCSTGEN7X3RTSS60PAQVQR7X3,210.292496,2604535,2023-08-29 01:27:29 UTC,0.0,0.0,0.0
0FCSTH0Z1EGXEJXN81THDT6R84,206.525696,2604535,2023-08-29 01:28:29 UTC,0.0,0.0,0.0
0FCSTHK8VTT9FCWCEN1W3V66EV,203.626999,2604535,2023-08-29 01:29:29 UTC,0.0,0.0,0.0
0FCSTJ5JHZXAYCNW6GQJRTFJGY,200.043900,2604535,2023-08-29 01:30:29 UTC,0.0,0.0,0.0
0FCSTJQWMRYCY1XZZ82YTY70GA,196.973099,2604535,2023-08-29 01:31:29 UTC,0.0,0.0,0.0
0FCSTKA6733JP2PRYH38NW6CR7,193.985306,2604535,2023-08-29 01:32:29 UTC,0.0,0.0,0.0
0FCSTKWGK5KG1X35DCZKZ7E3GD,190.663406,2604535,2023-08-29 01:33:29 UTC,0.0,0.0,0.0
0FCSTMESZ8W08MTEGFN69B3MYZ,188.211594,2604535,2023-08-29 01:34:29 UTC,0.0,0.0,0.0
0FCSTN14FGZ25G31867YTG8EKX,186.358994,2604535,2023-08-29 01:35:29 UTC,0.0,0.0,0.0
0FCSTNKDRNWHBAJH6T2NC4KY1S,183.112900,2604535,2023-08-29 01:36:29 UTC,0.0,0.0,0.0
0FCSTP5R64F8V45THYBJCTW9ZV,180.549606,2604535,2023-08-29 01:37:29 UTC,0.0,0.0,0.0
0FCSTPR1MZX0T98V9SNEJRDEJ5,177.376297,2604535,2023-08-29 01:38:29 UTC,0.0,0.0,0.0
0FCSTQABYB0141NX8H7YAK3GX2,174.680893,2604535,2023-08-29 01:39:29 UTC,0.0,0.0,0.0
0FCSTQWN8XPH2PV5165R2SBY48,171.427094,2604535,2023-08-29 01:40:29 UTC,0.0,0.0,0.0
0FCSTREZKY5C1X6QNXNM7M6QMD,168.502304,2604535,2023-08-29 01:41:29 UTC,0.0,0.0,0.0
0FCSTS18WPJ2BJM618HTTT4SP8,165.570206,2604535,2023-08-29 01:42:29 UTC,0.0,0.0,0.0
0FCSTSKKFZB6M7S7HEMWWDFVVD,163.341995,2604535,2023-08-29 01:43:29 UTC,0.0,0.0,0.0
0FCSTT5WTQ9RNX7F10TP70K71C,161.403305,2604535,2023-08-29 01:44:29 UTC,0.0,0.0,0.0
0FCSTTR71D4Y9BFF0XWYDP60QW,158.702499,2604535,2023-08-29 01:45:29 UTC,0.0,0.0,0.0
0FCSTVAGHFRW6W1FEK7P0F9ZGW,156.404297,2604535,2023-08-29 01:46:29 UTC,0.0,0.0,0.0
0FCSTVWTRGA5RX4RCX936W87XQ,154.106293,2604535,2023-08-29 01:47:29 UTC,0.0,0.0,0.0
0FCSTWF4K465EKC5YJZHCV4RGD,152.530807,2604535,2023-08-29 01:48:29 UTC,0.0,0.0,0.0
0FCSTX1ENQ0S8JP1FBT3CAZ7J6,150.595703,2604535,2023-08-29 01:49:29 UTC,0.0,0.0,0.0
0FCSTXKR1KTT8N0PAAYMPE8PNG,148.452606,2604535,2023-08-29 01:50:29 UTC,0.0,0.0,0.0
0FCSTY62DTGPP3EGJWJBZZGD2N,145.519806,2604535,2023-08-29 01:51:29 UTC,0.0,0.0,0.0
0FCSTYRBTD18G52KQ7Y7KAAAP3,143.854095,2604535,2023-08-29 01:52:29 UTC,0.0,0.0,0.0
0FCSTZAP6DFA9EM67WPEFTKRAC,141.629501,2604535,2023-08-29 01:53:29 UTC,0.0,0.0,0.0
0FCSTZWZHBF5HZDYRE438T3QG1,139.841705,2604535,2023-08-29 01:54:29 UTC,0.0,0.0,0.0
0FCSV0F9W76T4QD3QXWXGVX3ZD,134.949600,2604535,2023-08-29 01:55:29 UTC,0.0,0.0,0.0
0FCSV11K8DYA2K5HHHFT53W4FZ,125.273300,2604535,2023-08-29 01:56:29 UTC,0.0,0.0,0.0
0FCSV1KXM7STSVMQ639TJ96V55,110.109901,2604535,2023-08-29 01:57:29 UTC,0.0,0.0,0.0
0FCSV2678S0YE63ZDA44FGX6TN,118.248802,2604535,2023-08-29 01:58:29 UTC,0.0,0.0,0.0
0FCSV2RHDEBQVWH094NDJ911RT,128.732498,2604535,2023-08-29 01:59:29 UTC,0.0,0.0,0.0
0FCSV3ATTQ8RZ6HS917YBGPNHZ,107.825699,2604535,2023-08-29 02:00:29 UTC,0.0,0.0,0.0
0FCSV3X5547GG1JYDF2ZVHQN6M,76.030800,2604535,2023-08-29 02:01:29 UTC,0.0,0.0,0.0
0FCSV4FEQECRMAXM81ZFFNC3ZJ,58.612999,2604535,2023-08-29 02:02:29 UTC,0.0,0.0,0.0
0FCSV51S05HSSTX0EFF7DADZDA,52.026501,2604535,2023-08-29 02:03:29 UTC,0.0,0.0,0.0
0FCSV5M2CBAGFR4YPX66VEZCQC,49.723099,2604535,2023-08-29 02:04:29 UTC,0.0,0.0,0.0
0FCSV66CHKSXCS5GTAFTR2T9J8,48.716900,2604535,2023-08-29 02:05:29 UTC,0.0,0.0,0.0
0FCSV6RP7KM99PC70ZPJ38BR1T,47.908401,2604535,2023-08-29 02:06:29 UTC,0.0,0.0,0.0
0FCSV7B0DJRAN25KD92YX74S2P,47.294601,2604535,2023-08-29 02:07:29 UTC,0.0,0.0,0.0
0FCSV7XA7CH25HGNVC8X3EBRYH,46.593399,2604535,2023-08-29 02:08:29 UTC,0.0,0.0,0.0
0FCSV8FM2VH88365ASXJFCYVA0,45.876099,2604535,2023-08-29 02:09:29 UTC,0.0,0.0,0.0
0FCSV91XPTJK4W9SV8G2JJ69MS,45.017399,2604535,2023-08-29 02:10:29 UTC,0.0,0.0,0.0
0FCSV9M7XWBFVAYSSQV5R3BC06,44.120899,2604535,2023-08-29 02:11:29 UTC,0.0,0.0,0.0
0FCSVA6HAG23MFFQHC9FFYNXDB,43.470901,2604535,2023-08-29 02:12:29 UTC,0.0,0.0,0.0
0FCSVARVNPFCFC0VPJ3QCATYYY,42.847801,2604535,2023-08-29 02:13:29 UTC,0.0,0.0,0.0
0FCSVBB54Q6YEC8A95EVAJFQA6,42.115101,2604535,2023-08-29 02:14:29 UTC,0.0,0.0,0.0
0FCSVBXFENFWPACVE8QSX62HPR,41.267799,2604535,2023-08-29 02:15:29 UTC,0.0,0.0,0.0
0FCSVCFS276KH7S72EAB59YQNY,40.430698,2604535,2023-08-29 02:16:29 UTC,0.0,0.0,0.0
0FCSVD2393W26CA011JXVF4ABR,39.571301,2604535,2023-08-29 02:17:29 UTC,0.0,0.0,0.0
0FCSVDMCRZKVPS6ME7GRJMMNMQ,38.900902,2604535,2023-08-29 02:18:29 UTC,0.0,0.0,0.0
0FCSVE6Q4NGV0G7MFBNF70P2R6,38.406300,2604535,2023-08-29 02:19:29 UTC,0.0,0.0,0.0
0FCSVES0HJJD67E7190X442GMW,37.595299,2604535,2023-08-29 02:20:29 UTC,0.0,0.0,0.0
0FCSVFBATXFKVRB7T58JQJCW9E,36.856998,2604535,2023-08-29 02:21:29 UTC,0.0,0.0,0.0
0FCSVFXM8Z1JS5VSNCXCCCN22K,36.058102,2604535,2023-08-29 02:22:29 UTC,0.0,0.0,0.0
0FCSVGFYGZ8VAAGD8V7XMN4XY5,35.106499,2604535,2023-08-29 02:23:29 UTC,0.0,0.0,0.0
0FCSVH280B035N39JMTAQFGH59,34.188900,2604535,2023-08-29 02:24:29 UTC,0.0,0.0,0.0
0FCSVHMJA6NYXQ5ZCFB5AT6G4H,33.295502,2604535,2023-08-29 02:25:29 UTC,0.0,0.0,0.0
0FCSVJ6VQT43NSDTBX1D0HFTWD,32.490299,2604535,2023-08-29 02:26:29 UTC,0.0,0.0,0.0
0FCSVJS636M742C7W3YT9JEFG7,31.752501,2604535,2023-08-29 02:27:29 UTC,0.0,0.0,0.0
0FCSVKBFMHC8NMA3NK322PHF3B,30.962099,2604535,2023-08-29 02:28:29 UTC,0.0,0.0,0.0
0FCSVKXSRQCC5NXJSSJBMMZFRZ,30.102699,2604535,2023-08-29 02:29:29 UTC,0.0,0.0,0.0
0FCSVMG35B0MGW8ZFR5NTD40M7,29.094801,2604535,2023-08-29 02:30:29 UTC,0.0,0.0,0.0
0FCSVN2DNAF5ZKH77JYMX13FT5,28.428499,2604535,2023-08-29 02:31:29 UTC,0.0,0.0,0.0
0FCSVNMPZR6XGYV0VMT0BXWD80,27.732700,2604535,2023-08-29 02:32:29 UTC,0.0,0.0,0.0
0FCSVP71A9VTR0QK3AYGJH7T9V,27.017500,2604535,2023-08-29 02:33:29 UTC,0.0,0.0,0.0
0FCSVPSAQDBEDSFT23VJ7AXHA3,26.190399,2604535,2023-08-29 02:34:29 UTC,0.0,0.0,0.0
0FCSVQBN1FN51NNGGZFH21S4V4,25.212000,2604535,2023-08-29 02:35:29 UTC,0.0,0.0,0.0
0FCSVQXYKTCMBCYHFEEENQN7YT,24.223000,2604535,2023-08-29 02:36:29 UTC,0.0,0.0,0.0
0FCSVRG9AZSFH6Z8MF258B7YYH,23.443800,2604535,2023-08-29 02:37:29 UTC,0.0,0.0,0.0
0FCSVS2J84T46DPQ3XVRYMJB67,22.849501,2604535,2023-08-29 02:38:29 UTC,0.0,0.0,0.0
0FCSVSMWNF5BH79SHSCNJYSSJK,22.416500,2604535,2023-08-29 02:39:29 UTC,0.0,0.0,0.0
0FCSVT764EA0AM9A2N3PMH0549,22.353201,2604535,2023-08-29 02:40:29 UTC,0.0,0.0,0.0
0FCSVTSGD3C9ZBNTSXMMDZEHWD,22.304199,2604535,2023-08-29 02:41:29 UTC,0.0,0.0,0.0
0FCSVVBSTD6X05CRRB8D86GBHB,22.280600,2604535,2023-08-29 02:42:29 UTC,0.0,0.0,0.0
0FCSVVY40HJW05EJP103A7XZFP,22.155500,2604535,2023-08-29 02:43:29 UTC,0.0,0.0,0.0
0FCSVWGDE1DBKY89X2E9CZPXYG,22.041901,2604535,2023-08-29 02:44:29 UTC,0.0,0.0,0.0
0FCSVX2QW3DEWVES1D059WXSA3,21.987301,2604535,2023-08-29 02:45:29 UTC,0.0,0.0,0.0
0FCSVXN1BSW9M3GF9D8BK1SD80,21.934700,2604535,2023-08-29 02:46:29 UTC,0.0,0.0,0.0
0FCSVY7BTXNAMVBGDRAZWSDV00,21.861300,2604535,2023-08-29 02:47:29 UTC,0.0,0.0,0.0
0FCSVYSN5T5A6VJF15MPSNQB90,21.736700,2604535,2023-08-29 02:48:29 UTC,0.0,0.0,0.0
0FCSVZBZP9NH8EH4ZQZ73GH0SW,21.596701,2604535,2023-08-29 02:49:29 UTC,0.0,0.0,0.0
0FCSVZY90YWMWCFVSMM1ATXC32,21.625099,2604535,2023-08-29 02:50:29 UTC,0.0,0.0,0.0
0FCSW0GK15A61R1Y37T27PWPR8,21.674000,2604535,2023-08-29 02:51:29 UTC,0.0,0.0,0.0
0FCSW12WTYVXH6K3VFRC0NENA3,21.484400,2604535,2023-08-29 02:52:29 UTC,0.0,0.0,0.0
0FCSW1N6YBSABDFPYEVPPJDXFJ,21.345800,2604535,2023-08-29 02:53:29 UTC,0.0,0.0,0.0
0FCSW27G89HB96CJ0B21BE670Q,17.144699,2604535,2023-08-29 02:54:28 UTC,0.0,0.0,0.0
0FCSW2STWTEHD68W8MWP8SKFWS,16.827499,2604535,2023-08-29 02:55:29 UTC,0.0,0.0,0.0
0FCSW3C4BX5AJZNC28HCB38F3B,16.766199,2604535,2023-08-29 02:56:29 UTC,0.0,0.0,0.0
0FCSW3YEHWT0C7ZJK6M1XHJ98B,16.741699,2604535,2023-08-29 02:57:29 UTC,0.0,0.0,0.0
0FCSW4GR1E2GH6D21FE9FF1T14,16.777700,2604535,2023-08-29 02:58:28 UTC,0.0,0.0,0.0
0FCSW532AQ8EAA72JMAE5PK8BE,16.672701,2604535,2023-08-29 02:59:29 UTC,0.0,0.0,0.0
0FCSW5NBPKHQY02P7525TSFTTS,16.759899,2604535,2023-08-29 03:00:28 UTC,0.0,0.0,0.0
0FCSW67P3QAN08RRQ7FYSQ0A0R,16.735201,2604535,2023-08-29 03:01:29 UTC,0.0,0.0,0.0
0FCSW6SZSGVPPHGHDFRHQT6N31,16.715900,2604535,2023-08-29 03:02:28 UTC,0.0,0.0,0.0
0FCSW7C9SA8AZPDHV1QA0N81JE,16.764400,2604535,2023-08-29 03:03:29 UTC,0.0,0.0,0.0
0FCSW7YKCVRJZ4BY8K4SWQEC7Y,16.759899,2604535,2023-08-29 03:04:28 UTC,0.0,0.0,0.0
0FCSW8GXNFC432FNSPNY8949JV,16.711399,2604535,2023-08-29 03:05:29 UTC,0.0,0.0,0.0
0FCSW937A9GAW2K0DK228SA56Q,16.730400,2604535,2023-08-29 03:06:28 UTC,0.0,0.0,0.0
0FCSW9NHCD6F5VYRHHGEE8W342,16.805099,2604535,2023-08-29 03:07:28 UTC,0.0,0.0,0.0
0FCSWA7TR4EPMRCT6VP70S4K7Z,16.829700,2604535,2023-08-29 03:08:28 UTC,0.0,0.0,0.0
0FCSWAT52EPYH51CQ617GCV5FV,16.741501,2604535,2023-08-29 03:09:28 UTC,0.0,0.0,0.0
0FCSWBCEMPTFN5K0XYHTZTM1AQ,16.726700,2604535,2023-08-29 03:10:28 UTC,0.0,0.0,0.0
0FCSWBYS0B1K19AAP8PS845SCP,16.669500,2604535,2023-08-29 03:11:28 UTC,0.0,0.0,0.0
0FCSWCH2KK20PK7Q66TPAC3MQJ,16.686899,2604535,2023-08-29 03:12:28 UTC,0.0,0.0,0.0
0FCSWD3CQWD9AGDXBP2N4C94WF,16.791401,2604535,2023-08-29 03:13:28 UTC,0.0,0.0,0.0
0FCSWDNP2S6Y1ZY464TQF7B7CB,16.767000,2604535,2023-08-29 03:14:28 UTC,0.0,0.0,0.0
0FCSWE80H8G7J3KZMHE7A44RYG,16.699200,2604535,2023-08-29 03:15:28 UTC,0.0,0.0,0.0
0FCSWETA3ER8CEAQ50D4FWKPVJ,16.713400,2604535,2023-08-29 03:16:28 UTC,0.0,0.0,0.0
0FCSWFCMPZ6QAV1GC8EJ5JPX9S,16.806499,2604535,2023-08-29 03:17:28 UTC,0.0,0.0,0.0
0FCSWFYXP6ED087E7PBMMC1WWF,16.785999,2604535,2023-08-29 03:18:28 UTC,0.0,0.0,0.0
0FCSWGH89GJYFGH914527HRWT8,16.832399,2604535,2023-08-29 03:19:28 UTC,0.0,0.0,0.0
0FCSWH3HNGJZX9SR30WC45GZ5X,16.893400,2604535,2023-08-29 03:20:28 UTC,0.0,0.0,0.0
0FCSWHNW09N93R4RBP7BVPG2XK,16.930700,2604535,2023-08-29 03:21:28 UTC,0.0,0.0,0.0
0FCSWJ85PDP04R054G9DWFFKYH,16.854799,2604535,2023-08-29 03:22:28 UTC,0.0,0.0,0.0
0FCSWJTFSE1YE1DN2SWVR33T3A,16.861700,2604535,2023-08-29 03:23:28 UTC,0.0,0.0,0.0
0FCSWKCS2P1KZ4X2QQMKA9NJ62,16.867500,2604535,2023-08-29 03:24:28 UTC,0.0,0.0,0.0
0FCSWKZ3F42JXCAPW8X2AM0V8F,16.839500,2604535,2023-08-29 03:25:28 UTC,0.0,0.0,0.0
0FCSWMHD49HNBJMPMH1ZM9RC0K,16.741899,2604535,2023-08-29 03:26:28 UTC,0.0,0.0,0.0
0FCSWN3QFW1QVMMVAFJ4A3802H,16.808800,2604535,2023-08-29 03:27:28 UTC,0.0,0.0,0.0
0FCSWNP0X98TRCK5KG6RYD9Z1J,16.807100,2604535,2023-08-29 03:28:28 UTC,0.0,0.0,0.0
0FCSWP8B3HYD8Y7868272J8XX7,16.756500,2604535,2023-08-29 03:29:28 UTC,0.0,0.0,0.0
0FCSWPTMBQG05VH5GAE5MQCP9W,16.784500,2604535,2023-08-29 03:30:28 UTC,0.0,0.0,0.0
0FCSWQCYSPN93A37ET333PGD42,16.792299,2604535,2023-08-29 03:31:28 UTC,0.0,0.0,0.0
0FCSWQZ8HGBPH6TXQKKN17TBZQ,16.650600,2604535,2023-08-29 03:32:28 UTC,0.0,0.0,0.0
0FCSWRHJNKNSSTXMK7TTTCVNQD,16.652201,2604535,2023-08-29 03:33:28 UTC,0.0,0.0,0.0
0FCSWS3W354F52B76N9D9WPCYR,16.650801,2604535,2023-08-29 03:34:28 UTC,0.0,0.0,0.0
0FCSWSP68XBKXCXA1SZS9SMC3M,16.697100,2604535,2023-08-29 03:35:28 UTC,0.0,0.0,0.0
0FCSWT8FPCNGNZWVEKZC90226K,16.672199,2604535,2023-08-29 03:36:28 UTC,0.0,0.0,0.0
0FCSWTTT7HZBHZ6TFB98JWQKQA,16.738701,2604535,2023-08-29 03:37:28 UTC,0.0,0.0,0.0
0FCSWVD3DVH3CFQX2FYWP1CT7A,16.729900,2604535,2023-08-29 03:38:28 UTC,0.0,0.0,0.0
0FCSWVZDV55K5MBNTHE62X9NAS,16.694401,2604535,2023-08-29 03:39:28 UTC,0.0,0.0,0.0
0FCSWWHQ3GY08XTK30FE8CE5QA,16.775700,2604535,2023-08-29 03:40:28 UTC,0.0,0.0,0.0
0FCSWX41HTM1J3C127XRFNDZMZ,16.730101,2604535,2023-08-29 03:41:28 UTC,0.0,0.0,0.0
0FCSWXPB60E85QHRBF30FQA1N3,16.730301,2604535,2023-08-29 03:42:28 UTC,0.0,0.0,0.0
0FCSWY8NEPACWBDAEFY23WSVEN,16.711500,2604535,2023-08-29 03:43:28 UTC,0.0,0.0,0.0
0FCSWYTYS9ARZ17VZTXTYBKF9J,16.646299,2604535,2023-08-29 03:44:28 UTC,0.0,0.0,0.0
0FCSWZD99V8VPN01N3JJRF4QSY,16.627800,2604535,2023-08-29 03:45:28 UTC,0.0,0.0,0.0
0FCSWZZJKZPMADJG2VRQ30MMRF,16.675400,2604535,2023-08-29 03:46:28 UTC,0.0,0.0,0.0
0FCSX0HWXBPVVC51JBW1220KFD,16.663500,2604535,2023-08-29 03:47:28 UTC,0.0,0.0,0.0
0FCSX146BVWVF7VWYAJ2NYQWQH,16.661800,2604535,2023-08-29 03:48:28 UTC,0.0,0.0,0.0
0FCSX1PGHQRG3K0DGNK98DZFRY,16.679800,2604535,2023-08-29 03:49:28 UTC,0.0,0.0,0.0
0FCSX28SY3D4W1YAWS8Q7C590X,16.725100,2604535,2023-08-29 03:50:28 UTC,0.0,0.0,0.0
0FCSX2V4AH2S0V42G6M8VVWX20,16.652100,2604535,2023-08-29 03:51:28 UTC,0.0,0.0,0.0
0FCSX3DDZJEGEQKGRBJ601BY36,16.647301,2604535,2023-08-29 03:52:28 UTC,0.0,0.0,0.0
0FCSX3ZR7RK85DWVVPDQPZ7YWT,16.683300,2604535,2023-08-29 03:53:28 UTC,0.0,0.0,0.0
0FCSX4J1FZ1R5F8F40MGS48D5A,16.671900,2604535,2023-08-29 03:54:28 UTC,0.0,0.0,0.0
0FCSX54BPWEM53VJX4QE2VNC0Z,16.695299,2604535,2023-08-29 03:55:28 UTC,0.0,0.0,0.0
0FCSX5PNH1F4S4AQ9CAPW6MVQC,16.677700,2604535,2023-08-29 03:56:28 UTC,0.0,0.0,0.0
0FCSX68ZK4SH356NJ5J63VEXKX,16.695999,2604535,2023-08-29 03:57:28 UTC,0.0,0.0,0.0
0FCSX6V98NKZYN0SNCX82SJG39,16.696301,2604535,2023-08-29 03:58:28 UTC,0.0,0.0,0.0
0FCSX7DKBQ1D7342VCCN4BHNQD,16.670601,2604535,2023-08-29 03:59:28 UTC,0.0,0.0,0.0
